PurchaseOrderID,ProductID,UnitPrice,LineTotal,Name,ProductNumber,DaysToManufacture,
3297,365,43.323,129.969,Thin-Jam Hex Nut 5,HJ-3816,0,
3297,366,41.223,123.669,Thin-Jam Hex Nut 6,HJ-3824,0,
3297,367,45.4965,136.4895,Thin-Jam Hex Nut 3,HJ-5161,0,
3297,368,41.223,123.669,Thin-Jam Hex Nut 4,HJ-5162,0,
3297,369,39.123,117.369,Thin-Jam Hex Nut 13,HJ-5811,0,
3298,2,41.916,125.748,Bearing Ball,BA-8327,0,
3299,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
3300,370,43.554,130.662,Thin-Jam Hex Nut 14,HJ-5818,0,
3300,371,39.2805,117.8415,Thin-Jam Hex Nut 7,HJ-7161,0,
3300,372,37.1805,111.5415,Thin-Jam Hex Nut 8,HJ-7162,0,
3301,530,16.086,8847.3,Seat Post,SP-2981,0,
3302,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
3303,512,37.086,20397.3,HL Road Rim,RM-R800,0,
3304,513,26.5965,14628.075,Touring Rim,RM-T801,0,
3305,317,27.0585,14882.175,LL Crankarm,CA-5965,0,
3305,318,33.579,18468.45,ML Crankarm,CA-6738,0,
3305,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
3306,414,43.344,130.032,Internal Lock Washer 9,LI-1201,0,
3306,415,39.0705,117.2115,Internal Lock Washer 5,LI-1400,0,
3306,416,36.9705,110.9115,Internal Lock Washer 7,LI-3800,0,
3306,417,41.244,123.732,Internal Lock Washer 6,LI-5160,0,
3307,427,47.5965,142.7895,Thin-Jam Lock Nut 16,LJ-3416,0,
3307,428,43.323,129.969,Thin-Jam Lock Nut 5,LJ-3816,0,
3307,429,41.223,123.669,Thin-Jam Lock Nut 6,LJ-3824,0,
3307,430,45.4965,136.4895,Thin-Jam Lock Nut 3,LJ-5161,0,
3307,431,41.223,123.669,Thin-Jam Lock Nut 4,LJ-5162,0,
3307,432,39.123,117.369,Thin-Jam Lock Nut 13,LJ-5811,0,
3308,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
3308,321,42.798,128.394,Chainring Nut,CN-6137,0,
3308,322,25.4205,1525.23,Chainring,CR-7833,0,
3309,452,47.754,143.262,Lock Nut 2,LN-5400,0,
3309,453,43.4805,130.4415,Lock Nut 20,LN-5811,0,
3309,454,41.3805,124.1415,Lock Nut 21,LN-5818,0,
3309,455,45.654,136.962,Lock Nut 3,LN-6320,0,
3309,456,41.3805,124.1415,Lock Nut 14,LN-7161,0,
3310,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
3311,322,26.3655,1581.93,Chainring,CR-7833,0,
3312,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
3313,497,34.188,102.564,Pinch Bolt,PB-6109,0,
3314,323,50.2635,150.7905,Crown Race,CR-9981,0,
3315,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
3315,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
3316,492,50.2635,3015.81,Paint - Black,PA-187B,0,
3316,493,57.1515,3429.09,Paint - Red,PA-361R,0,
3316,494,53.2035,3192.21,Paint - Silver,PA-529S,0,
3316,495,63.693,3821.58,Paint - Blue,PA-632U,0,
3317,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
3317,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
3317,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
3317,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
3317,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
3317,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
3318,506,9.198,551.88,Reflector,RF-9198,0,
3319,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
3319,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
3319,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
3320,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
3320,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
3321,535,3.486,1917.3,Tension Pulley,TP-0923,0,
3322,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
3322,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
3323,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
3323,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
3324,491,19.9815,59.9445,HL Nipple,NI-9522,0,
3325,341,41.1705,123.5115,Flat Washer 1,FW-1000,0,
3325,342,39.0705,117.2115,Flat Washer 6,FW-1200,0,
3325,343,43.344,130.032,Flat Washer 2,FW-1400,0,
3325,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
3325,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
3325,346,41.244,123.732,Flat Washer 3,FW-5160,0,
3325,347,36.9705,110.9115,Flat Washer 8,FW-5800,0,
3325,348,34.8705,104.6115,Flat Washer 5,FW-7160,0,
3325,349,39.144,117.432,Flat Washer 7,FW-9160,0,
3326,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
3326,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
3327,375,43.344,130.032,Hex Nut 5,HN-1024,0,
3327,376,39.0705,117.2115,Hex Nut 6,HN-1032,0,
3327,377,36.9705,110.9115,Hex Nut 16,HN-1213,0,
3327,378,41.244,123.732,Hex Nut 17,HN-1220,0,
3327,379,36.9705,110.9115,Hex Nut 7,HN-1224,0,
3327,380,43.218,129.654,Hex Nut 8,HN-1420,0,
3328,481,11.088,6098.4,Metal Plate 3,MP-4960,0,
3328,482,8.757,4816.35,Metal Sheet 2,MS-0253,0,
3328,483,9.6915,5330.325,Metal Sheet 3,MS-1256,0,
3328,484,6.8775,3782.625,Metal Sheet 7,MS-1981,0,
3328,485,7.8015,4290.825,Metal Sheet 4,MS-2259,0,
3329,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
3330,510,23.079,12693.45,LL Road Rim,RM-R436,0,
3330,511,29.274,16100.7,ML Road Rim,RM-R600,0,
3330,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
3331,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
3331,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
3331,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
3332,525,2.3205,1276.275,LL Shell,SH-4562,0,
3333,526,3.6435,2003.925,HL Shell,SH-9312,0,
3334,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
3334,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
3335,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
3335,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
3336,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
3336,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
3337,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
3338,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
3338,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
3339,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
3340,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
3341,470,41.223,123.669,Lock Washer 7,LW-5160,0,
3341,471,45.4965,136.4895,Lock Washer 12,LW-5800,0,
3341,472,41.223,123.669,Lock Washer 2,LW-6000,0,
3341,473,39.123,117.369,Lock Washer 9,LW-7160,0,
3342,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
3343,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
3343,511,27.867,15326.85,ML Road Rim,RM-R600,0,
3344,527,6.7515,3713.325,Spokes,SK-9283,0,
3345,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
3345,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
3345,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
3346,492,50.7465,3044.79,Paint - Black,PA-187B,0,
3346,493,58.2645,3495.87,Paint - Red,PA-361R,0,
3346,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
3346,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
3347,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
3348,422,47.6805,143.0415,Thin-Jam Lock Nut 9,LJ-1213,0,
3348,423,45.5805,136.7415,Thin-Jam Lock Nut 10,LJ-1220,0,
3348,424,49.854,149.562,Thin-Jam Lock Nut 1,LJ-1420,0,
3348,425,45.5805,136.7415,Thin-Jam Lock Nut 2,LJ-1428,0,
3348,426,43.4805,130.4415,Thin-Jam Lock Nut 15,LJ-3410,0,
3349,490,12.7155,38.1465,LL Nipple,NI-4127,0,
3349,491,19.9395,59.8185,HL Nipple,NI-9522,0,
3350,528,38.157,114.471,Seat Lug,SL-0931,0,
3351,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
3352,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
3352,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
3353,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
3354,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
3354,376,47.544,142.632,Hex Nut 6,HN-1032,0,
3355,356,3.381,202.86,LL Grip Tape,GT-0820,0,
3355,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
3356,381,39.0705,117.2115,Hex Nut 9,HN-1428,0,
3356,382,36.9705,110.9115,Hex Nut 22,HN-3410,0,
3356,383,41.244,123.732,Hex Nut 23,HN-3416,0,
3356,384,36.9705,110.9115,Hex Nut 12,HN-3816,0,
3357,490,12.3585,37.0755,LL Nipple,NI-4127,0,
3358,513,39.1965,21558.075,Touring Rim,RM-T801,0,
3359,417,43.3755,130.1265,Internal Lock Washer 6,LI-5160,0,
3359,418,47.649,142.947,Internal Lock Washer 10,LI-5800,0,
3359,419,43.3755,130.1265,Internal Lock Washer 1,LI-6000,0,
3359,420,41.2755,123.8265,Internal Lock Washer 8,LI-7160,0,
3359,421,45.549,136.647,Internal Lock Washer 2,LI-8000,0,
3360,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
3360,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
3360,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
3361,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
3361,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
3361,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
3361,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
3362,346,47.649,142.947,Flat Washer 3,FW-5160,0,
3362,347,43.3755,130.1265,Flat Washer 8,FW-5800,0,
3363,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
3363,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
3364,341,47.4705,142.4115,Flat Washer 1,FW-1000,0,
3364,342,45.3705,136.1115,Flat Washer 6,FW-1200,0,
3365,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
3365,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
3365,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
3366,332,10.815,5948.25,Freewheel,FH-2981,0,
3367,948,82.8345,45558.975,Front Brakes,FB-9873,1,
3367,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
3368,325,0.21,262.5,Decal 1,DC-8732,0,
3368,326,0.21,262.5,Decal 2,DC-9824,0,
3369,320,49.644,148.932,Chainring Bolts,CB-2903,0,
3369,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
3369,322,28.6965,1721.79,Chainring,CR-7833,0,
3370,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
3370,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
3371,952,15.7395,944.37,Chain,CH-0234,1,
3372,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
3372,934,37.6215,20691.825,Touring Tire,TI-T723,0,
3373,319,48.5835,26720.925,HL Crankarm,CA-7457,0,
3374,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
3374,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
3375,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
3376,370,43.3965,130.1895,Thin-Jam Hex Nut 14,HJ-5818,0,
3376,371,39.123,117.369,Thin-Jam Hex Nut 7,HJ-7161,0,
3376,372,37.023,111.069,Thin-Jam Hex Nut 8,HJ-7162,0,
3376,373,41.2965,123.8895,Thin-Jam Hex Nut 12,HJ-9080,0,
3377,2,41.916,125.748,Bearing Ball,BA-8327,0,
3378,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
3379,373,41.454,124.362,Thin-Jam Hex Nut 12,HJ-9080,0,
3379,374,37.1805,111.5415,Thin-Jam Hex Nut 11,HJ-9161,0,
3380,530,16.086,8847.3,Seat Post,SP-2981,0,
3381,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
3382,512,37.086,20397.3,HL Road Rim,RM-R800,0,
3383,513,26.5965,14628.075,Touring Rim,RM-T801,0,
3384,317,27.0585,14882.175,LL Crankarm,CA-5965,0,
3384,318,33.579,18468.45,ML Crankarm,CA-6738,0,
3385,418,36.9705,110.9115,Internal Lock Washer 10,LI-5800,0,
3385,419,34.8705,104.6115,Internal Lock Washer 1,LI-6000,0,
3385,420,39.144,117.432,Internal Lock Washer 8,LI-7160,0,
3385,421,47.5755,142.7265,Internal Lock Washer 2,LI-8000,0,
3386,433,43.3965,130.1895,Thin-Jam Lock Nut 14,LJ-5818,0,
3386,434,39.123,117.369,Thin-Jam Lock Nut 7,LJ-7161,0,
3386,435,37.023,111.069,Thin-Jam Lock Nut 8,LJ-7162,0,
3386,436,41.2965,123.8895,Thin-Jam Lock Nut 12,LJ-9080,0,
3387,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
3387,321,42.798,128.394,Chainring Nut,CN-6137,0,
3387,322,25.4205,1525.23,Chainring,CR-7833,0,
3388,457,39.2805,117.8415,Lock Nut 15,LN-7162,0,
3388,458,43.554,130.662,Lock Nut 4,LN-8320,0,
3388,459,39.2805,117.8415,Lock Nut 19,LN-9080,0,
3388,460,37.1805,111.5415,Lock Nut 18,LN-9161,0,
3388,461,41.454,124.362,Lock Ring,LR-2398,0,
3389,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
3390,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
3390,321,40.488,121.464,Chainring Nut,CN-6137,0,
3390,322,26.3655,1581.93,Chainring,CR-7833,0,
3391,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
3392,497,34.188,102.564,Pinch Bolt,PB-6109,0,
3393,323,50.2635,150.7905,Crown Race,CR-9981,0,
3394,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
3394,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
3395,496,48.909,2934.54,Paint - Yellow,PA-823Y,0,
3396,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
3396,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
3396,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
3397,506,9.198,551.88,Reflector,RF-9198,0,
3398,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
3398,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
3398,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
3399,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
3399,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
3400,355,1.365,750.75,Guide Pulley,GP-0982,0,
3400,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
3400,535,3.486,1917.3,Tension Pulley,TP-0923,0,
3401,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
3402,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
3402,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
3403,491,19.9815,59.9445,HL Nipple,NI-9522,0,
3404,341,41.1705,123.5115,Flat Washer 1,FW-1000,0,
3404,342,39.0705,117.2115,Flat Washer 6,FW-1200,0,
3405,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
3405,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
3406,381,47.4915,142.4745,Hex Nut 9,HN-1428,0,
3406,382,43.2705,129.8115,Hex Nut 22,HN-3410,0,
3406,383,47.544,142.632,Hex Nut 23,HN-3416,0,
3406,384,43.2705,129.8115,Hex Nut 12,HN-3816,0,
3407,486,8.757,4816.35,Metal Sheet 5,MS-2341,0,
3407,487,5.8065,3193.575,Metal Sheet 6,MS-2348,0,
3407,488,8.862,4874.1,Metal Sheet 1,MS-6061,0,
3407,489,10.4685,5757.675,Metal Tread Plate,MT-1000,0,
3408,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
3409,510,23.079,12693.45,LL Road Rim,RM-R436,0,
3409,511,29.274,16100.7,ML Road Rim,RM-R600,0,
3409,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
3410,403,45.3705,136.1115,External Lock Washer 3,LE-1000,0,
3410,404,49.644,148.932,External Lock Washer 4,LE-1200,0,
3410,405,45.3705,136.1115,External Lock Washer 9,LE-1201,0,
3411,525,2.3205,1276.275,LL Shell,SH-4562,0,
3412,526,3.6435,2003.925,HL Shell,SH-9312,0,
3413,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
3414,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
3414,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
3415,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
3415,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
3416,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
3417,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
3417,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
3418,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
3419,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
3420,474,43.3965,130.1895,Lock Washer 3,LW-8000,0,
3420,475,39.123,117.369,Lock Washer 11,LW-9160,0,
3421,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
3422,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
3422,511,27.867,15326.85,ML Road Rim,RM-R600,0,
3423,527,6.7515,3713.325,Spokes,SK-9283,0,
3424,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
3424,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
3425,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
3426,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
3427,427,47.754,143.262,Thin-Jam Lock Nut 16,LJ-3416,0,
3427,428,43.4805,130.4415,Thin-Jam Lock Nut 5,LJ-3816,0,
3427,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
3427,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
3427,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
3427,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
3428,490,12.7155,38.1465,LL Nipple,NI-4127,0,
3428,491,19.9395,59.8185,HL Nipple,NI-9522,0,
3429,528,38.157,114.471,Seat Lug,SL-0931,0,
3430,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
3431,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
3431,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
3432,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
3433,377,43.2705,129.8115,Hex Nut 16,HN-1213,0,
3433,378,41.1705,123.5115,Hex Nut 17,HN-1220,0,
3433,379,45.444,136.332,Hex Nut 7,HN-1224,0,
3434,356,3.381,202.86,LL Grip Tape,GT-0820,0,
3434,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
3435,385,43.218,129.654,Hex Nut 13,HN-3824,0,
3435,386,47.4915,142.4745,Hex Nut 1,HN-4402,0,
3435,387,43.2705,129.8115,Hex Nut 10,HN-5161,0,
3435,388,47.544,142.632,Hex Nut 11,HN-5162,0,
3435,389,43.2705,129.8115,Hex Nut 2,HN-5400,0,
3435,390,41.1705,123.5115,Hex Nut 20,HN-5811,0,
3435,391,45.444,136.332,Hex Nut 21,HN-5818,0,
3435,392,41.1705,123.5115,Hex Nut 3,HN-6320,0,
3435,393,39.0705,117.2115,Hex Nut 14,HN-7161,0,
3435,394,43.344,130.032,Hex Nut 15,HN-7162,0,
3435,395,39.0705,117.2115,Hex Nut 4,HN-8320,0,
3435,396,36.9705,110.9115,Hex Nut 18,HN-9161,0,
3435,397,41.244,123.732,Hex Nut 19,HN-9168,0,
3436,490,12.3585,37.0755,LL Nipple,NI-4127,0,
3437,513,39.1965,21558.075,Touring Rim,RM-T801,0,
3438,403,45.444,136.332,External Lock Washer 3,LE-1000,0,
3438,404,41.1705,123.5115,External Lock Washer 4,LE-1200,0,
3438,405,39.0705,117.2115,External Lock Washer 9,LE-1201,0,
3438,406,43.344,130.032,External Lock Washer 5,LE-1400,0,
3438,407,39.0705,117.2115,External Lock Washer 7,LE-3800,0,
3439,934,38.1465,20980.575,Touring Tire,TI-T723,0,
3440,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
3440,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
3440,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
3441,348,41.2755,123.8265,Flat Washer 5,FW-7160,0,
3441,349,45.549,136.647,Flat Washer 7,FW-9160,0,
3442,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
3442,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
3443,343,49.644,148.932,Flat Washer 2,FW-1400,0,
3443,344,45.3705,136.1115,Flat Washer 9,FW-3400,0,
3443,345,43.2705,129.8115,Flat Washer 4,FW-3800,0,
3444,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
3444,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
3445,332,10.815,5948.25,Freewheel,FH-2981,0,
3446,948,82.8345,45558.975,Front Brakes,FB-9873,1,
3446,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
3447,325,0.21,262.5,Decal 1,DC-8732,0,
3447,326,0.21,262.5,Decal 2,DC-9824,0,
3448,320,49.644,148.932,Chainring Bolts,CB-2903,0,
3448,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
3448,322,28.6965,1721.79,Chainring,CR-7833,0,
3449,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
3449,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
3450,952,15.7395,944.37,Chain,CH-0234,1,
3451,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
3451,923,6.1845,3401.475,Touring Tire Tube,TT-T092,0,
3452,317,29.5785,16268.175,LL Crankarm,CA-5965,0,
3452,318,36.099,19854.45,ML Crankarm,CA-6738,0,
3453,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
3453,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
3454,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
3455,374,37.023,111.069,Thin-Jam Hex Nut 11,HJ-9161,0,
3456,2,41.916,125.748,Bearing Ball,BA-8327,0,
3457,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
3458,359,47.6805,143.0415,Thin-Jam Hex Nut 9,HJ-1213,0,
3458,360,45.5805,136.7415,Thin-Jam Hex Nut 10,HJ-1220,0,
3458,361,49.854,149.562,Thin-Jam Hex Nut 1,HJ-1420,0,
3458,362,45.5805,136.7415,Thin-Jam Hex Nut 2,HJ-1428,0,
3458,363,43.4805,130.4415,Thin-Jam Hex Nut 15,HJ-3410,0,
3459,530,16.086,8847.3,Seat Post,SP-2981,0,
3460,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
3461,512,37.086,20397.3,HL Road Rim,RM-R800,0,
3462,513,26.5965,14628.075,Touring Rim,RM-T801,0,
3463,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
3464,403,47.4705,142.4115,External Lock Washer 3,LE-1000,0,
3464,404,45.3705,136.1115,External Lock Washer 4,LE-1200,0,
3465,437,37.023,111.069,Thin-Jam Lock Nut 11,LJ-9161,0,
3466,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
3466,321,42.798,128.394,Chainring Nut,CN-6137,0,
3466,322,25.4205,1525.23,Chainring,CR-7833,0,
3467,438,41.223,123.669,Lock Nut 5,LN-1024,0,
3467,439,45.4965,136.4895,Lock Nut 6,LN-1032,0,
3467,440,41.223,123.669,Lock Nut 16,LN-1213,0,
3467,441,39.123,117.369,Lock Nut 17,LN-1220,0,
3467,442,43.3965,130.1895,Lock Nut 7,LN-1224,0,
3467,443,39.123,117.369,Lock Nut 8,LN-1420,0,
3468,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
3469,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
3469,321,40.488,121.464,Chainring Nut,CN-6137,0,
3469,322,26.3655,1581.93,Chainring,CR-7833,0,
3470,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
3471,497,34.188,102.564,Pinch Bolt,PB-6109,0,
3472,323,50.2635,150.7905,Crown Race,CR-9981,0,
3473,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
3473,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
3474,492,50.2635,3015.81,Paint - Black,PA-187B,0,
3474,493,57.1515,3429.09,Paint - Red,PA-361R,0,
3475,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
3475,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
3475,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
3475,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
3475,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
3475,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
3475,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
3475,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
3475,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
3476,506,9.198,551.88,Reflector,RF-9198,0,
3477,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
3477,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
3477,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
3478,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
3478,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
3479,355,1.365,750.75,Guide Pulley,GP-0982,0,
3479,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
3479,535,3.486,1917.3,Tension Pulley,TP-0923,0,
3480,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
3480,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
3480,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
3481,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
3481,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
3482,491,19.9815,59.9445,HL Nipple,NI-9522,0,
3483,343,43.344,130.032,Flat Washer 2,FW-1400,0,
3483,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
3483,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
3484,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
3484,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
3485,385,41.1705,123.5115,Hex Nut 13,HN-3824,0,
3485,386,45.444,136.332,Hex Nut 1,HN-4402,0,
